,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108
241,0.16,0.0001,0.44,0.0001,0.0001,1.7,0.0001,0.0001,1.05,0.0001,0.0001,0.51,0.13,0.0001,0.0001,1.46,0.66,0.75,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.32,0.0001,0.11,0.55,0.0001,0.0001,0.0001,0.44,0.07,0.45,0.61,1.0,0.0001,0.0001,0.0001,0.0001,0.31,0.1,0.36,0.0001,0.0001,0.63,0.31,0.0001,0.53,0.21,0.19,0.0001,0.0001,0.0001,0.0001,0.39,0.52,2.16,1.79,0.24,0.0001,0.12,0.27,0.06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.06,0.0001,0.22,0.0001,0.0001,0.6,0.0001,2.31,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.53,0.0001,0.0001,0.0001,0.0001,0.2,1.44,0.0001,0.0001,0.21,0.0001,0.0001,0.04,0.44,0.0001,0.73,0.47,0.0001,0.0001,0.0001
242,0.07,0.0001,0.15,0.0001,0.0001,1.63,0.0001,0.0001,1.64,0.49,4.66,0.17,1.45,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.18,0.0001,0.0001,0.88,0.0001,0.0001,0.67,0.44,0.34,0.0001,0.29,0.56,1.66,0.0001,0.76,1.02,0.0001,0.08,0.0001,0.0001,0.0001,0.76,0.0001,0.12,0.0001,0.47,0.21,0.0001,0.35,0.0001,0.86,0.0001,1.41,0.06,0.0001,0.72,0.57,1.6,0.48,1.91,0.0001,0.001,0.0001,1.53,0.07,0.29,0.0001,0.0001,0.02,0.0001,0.0001,0.0001,2.81,0.64,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.2,0.0001,0.0001,0.76,0.0001,0.0001,0.0001,0.0001,1.31,0.0001,0.0001,0.0001,0.0001,0.0001,0.7,0.0001,0.0001,0.7,0.0001,0.0001,0.54,0.0001,0.87,0.13,0.55,0.0001,0.0001,0.0001
243,0.16,0.0001,0.0001,0.0001,0.51,0.7,0.81,0.63,2.05,2.13,5.92,0.51,1.13,0.0001,0.0001,0.46,0.0001,0.75,0.0001,0.0001,0.0001,0.0001,0.0001,0.92,0.0001,0.0001,0.11,0.0001,0.69,0.0001,0.19,0.44,0.07,0.45,0.0001,0.001,0.0001,0.0001,0.0001,0.0001,0.0001,2.1,0.0001,0.24,0.0001,0.63,0.0001,0.0001,0.0001,0.21,1.19,0.0001,0.69,0.0001,0.0001,0.0001,0.52,1.16,0.0001,3.24,0.0001,0.0001,0.0001,1.06,0.0001,0.39,0.0001,0.0001,0.0001,0.79,0.0001,0.0001,1.22,1.63,0.0001,0.0001,0.0001,0.31,0.15,0.0001,0.0001,1.95,0.0001,0.0001,2.62,0.0001,0.0001,0.0001,1.15,0.53,2.05,0.0001,0.0001,0.0001,0.2,0.44,0.67,0.0001,0.21,0.0001,0.0001,0.04,0.0001,0.0001,0.0001,0.47,0.0001,0.0001,0.0001
244,0.07,0.0001,0.0001,0.0001,0.0001,0.0001,0.77,1.91,1.64,1.49,4.66,0.0001,1.45,0.0001,0.0001,0.0001,0.0001,0.55,0.27,0.14,0.18,0.0001,0.9,0.0001,0.0001,0.0001,0.0001,0.0001,0.34,0.0001,0.29,0.0001,0.66,1.14,0.0001,1.02,0.0001,0.0001,0.0001,0.0001,0.0001,1.76,0.0001,0.0001,0.0001,0.47,0.0001,0.25,0.0001,0.0001,1.86,0.0001,0.41,0.06,0.41,0.0001,0.0001,0.6,0.0001,2.91,0.18,0.0001,0.0001,0.53,0.07,0.29,0.0001,0.0001,0.0001,0.38,0.0001,0.0001,0.0001,0.64,0.33,0.0001,0.0001,0.0001,0.0001,1.49,0.0001,0.2,0.0001,0.0001,0.76,0.0001,0.04,0.0001,0.98,1.31,2.69,0.0001,0.0001,1.08,0.0001,0.0001,0.56,0.44,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.55,0.0001,0.49,0.0001
245,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.63,0.05,1.13,0.92,0.0001,2.13,0.0001,0.0001,0.46,0.66,1.75,0.78,0.0001,0.0001,0.0001,0.53,1.92,0.32,0.0001,0.0001,0.0001,0.69,0.0001,0.19,0.0001,0.0001,0.45,0.0001,1.0,0.82,0.0001,0.0001,0.0001,0.0001,1.1,0.36,0.0001,0.0001,1.63,0.0001,1.23,0.0001,0.21,0.19,0.52,0.69,0.76,0.0001,0.0001,0.0001,0.16,0.0001,1.24,0.91,0.0001,0.27,1.06,0.0001,0.39,0.0001,0.0001,1.01,1.79,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.64,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.15,0.0001,2.05,0.44,0.0001,0.0001,1.2,0.0001,0.67,0.44,0.0001,0.4,0.0001,0.0001,0.0001,0.0001,0.0001,0.47,0.0001,0.71,0.12
246,0.0001,0.0001,0.15,0.0001,0.18,0.0001,0.0001,2.91,0.0001,1.49,0.0001,0.17,2.45,2.58,0.24,0.0001,0.39,1.55,0.27,0.0001,1.18,0.0001,0.0001,0.88,1.56,0.0001,0.0001,0.0001,0.34,1.22,0.0001,0.56,0.0001,1.14,0.0001,1.02,0.57,0.08,0.47,0.0001,0.0001,0.0001,0.77,0.0001,2.28,2.47,1.21,2.25,0.35,0.0001,0.0001,0.08,0.0001,1.06,0.41,0.0001,0.0001,0.6,0.0001,0.0001,1.18,0.0001,0.71,0.0001,0.0001,1.29,0.0001,0.0001,1.02,0.38,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,2.49,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.98,0.0001,0.69,0.0001,0.66,0.0001,2.79,0.0001,1.56,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.49,0.0001
247,0.0001,1.51,0.44,0.24,0.51,0.0001,0.0001,1.63,0.0001,1.13,0.0001,0.51,1.13,3.4,0.43,0.46,0.66,0.75,0.0001,0.0001,0.81,0.0001,0.53,0.92,0.32,0.0001,0.0001,0.0001,0.69,0.78,0.0001,0.44,0.07,0.45,0.61,0.001,0.0001,0.0001,0.0001,0.71,0.0001,0.0001,0.0001,0.0001,2.51,0.63,1.31,3.23,1.53,0.21,0.0001,0.52,0.0001,0.0001,0.0001,0.0001,0.52,0.0001,0.0001,0.0001,0.0001,0.0001,2.27,0.06,0.0001,2.39,0.0001,0.0001,0.0001,0.0001,0.0001,0.14,0.22,0.0001,1.13,0.0001,0.0001,1.31,1.15,1.64,0.0001,0.0001,0.62,0.0001,0.0001,0.0001,0.0001,0.0001,0.15,0.0001,0.05,0.0001,0.87,0.0001,3.2,0.0001,0.67,0.44,0.0001,0.0001,0.06,0.0001,0.0001,0.96,0.0001,0.47,0.0001,0.71,0.12
248,0.0001,1.78,0.15,0.68,0.18,0.63,0.0001,1.91,0.0001,0.49,0.0001,0.0001,0.45,2.58,1.24,1.01,1.39,0.0001,0.0001,0.0001,0.18,0.0001,0.0001,0.88,0.0001,0.0001,0.67,0.0001,0.34,1.22,0.0001,0.0001,1.66,0.0001,1.76,0.02,1.57,0.08,0.0001,0.64,1.91,0.0001,0.0001,0.0001,0.28,0.47,0.21,3.25,2.35,0.0001,0.0001,0.08,0.0001,0.0001,0.0001,0.0001,0.57,0.0001,0.48,0.0001,0.0001,0.0001,1.71,0.0001,0.0001,2.29,0.0001,0.0001,0.0001,0.38,0.57,0.03,0.0001,0.0001,0.33,0.0001,0.0001,3.36,0.0001,0.0001,0.0001,0.2,1.55,0.0001,0.76,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.66,0.0001,0.79,0.0001,0.56,0.44,0.0001,0.0001,0.6,0.54,0.0001,0.0001,0.0001,0.0001,0.96,0.0001,0.86
249,0.0001,1.51,0.0001,0.24,0.0001,0.7,0.0001,0.63,0.05,0.13,0.0001,0.0001,0.13,2.4,1.43,1.46,0.66,0.0001,0.0001,0.0001,0.0001,0.0001,1.53,0.0001,0.32,0.98,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.07,0.45,2.61,0.001,1.82,0.0001,0.0001,0.0001,1.31,0.0001,1.36,0.24,0.0001,0.0001,0.0001,3.23,2.53,0.21,0.0001,0.52,0.0001,0.0001,0.0001,0.39,0.0001,0.16,0.0001,0.0001,0.0001,0.0001,0.27,0.06,0.0001,0.39,0.82,0.52,0.0001,0.0001,2.06,0.0001,0.0001,0.0001,0.13,0.0001,0.0001,5.31,0.15,0.0001,0.28,1.95,0.62,0.0001,2.62,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.44,0.0001,0.0001,0.2,0.0001,0.0001,0.0001,0.0001,0.0001,0.06,1.04,0.0001,0.0001,0.0001,0.47,0.0001,0.0001,0.12
250,0.07,1.78,0.0001,0.0001,0.0001,0.63,0.0001,0.0001,1.64,0.0001,0.0001,0.0001,0.0001,1.58,2.24,1.01,2.39,0.55,0.0001,0.0001,0.0001,0.0001,1.9,0.0001,0.56,0.9,0.0001,0.0001,0.0001,0.22,0.29,0.0001,0.66,0.14,3.76,0.0001,0.57,0.08,0.47,0.0001,0.91,0.0001,0.77,2.12,0.0001,0.0001,0.0001,2.25,2.35,0.0001,0.0001,0.08,0.0001,0.0001,0.41,0.0001,0.0001,0.0001,0.48,0.0001,0.0001,0.001,0.0001,0.0001,1.07,0.29,1.86,1.42,0.02,0.38,1.57,0.0001,0.0001,0.0001,0.0001,0.0001,0.8,4.36,0.0001,0.0001,1.68,3.2,0.0001,0.0001,2.76,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.82,0.66,0.08,0.79,0.0001,0.0001,0.0001,0.0001,0.0001,0.6,0.54,0.0001,0.0001,0.13,0.55,0.0001,0.0001,0.0001
251,0.0001,0.51,0.0001,0.24,0.0001,0.7,0.0001,0.0001,1.05,0.13,0.0001,0.51,0.0001,0.4,1.43,0.46,2.66,1.75,0.0001,0.0001,0.0001,0.92,1.53,0.0001,2.32,0.0001,0.11,0.55,0.0001,0.78,1.19,0.0001,1.07,0.45,2.61,0.0001,0.0001,0.68,1.01,0.0001,0.0001,0.1,0.36,1.24,0.0001,0.0001,0.0001,0.23,0.53,0.21,0.0001,0.52,0.0001,0.0001,0.0001,0.39,0.0001,0.16,0.79,0.0001,0.0001,0.0001,0.0001,0.06,0.73,0.39,1.82,1.52,1.01,0.79,0.06,0.0001,0.0001,1.63,0.13,0.6,3.3,3.31,0.0001,0.0001,0.28,2.95,0.0001,0.0001,1.62,0.0001,0.75,0.0001,1.15,0.0001,0.0001,0.44,0.87,0.0001,0.2,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,0.04,0.44,0.0001,0.0001,1.47,0.0001,0.71,0.0001
252,0.07,0.78,0.15,0.0001,0.18,0.63,0.0001,0.0001,0.64,0.0001,0.0001,0.17,1.45,0.0001,0.24,1.01,1.39,1.55,0.27,0.0001,0.18,0.86,1.9,0.0001,2.56,0.0001,0.0001,0.44,0.34,0.22,0.29,0.0001,0.66,0.14,0.0001,0.0001,0.57,1.08,0.47,0.0001,0.0001,0.76,0.77,2.12,0.0001,0.0001,0.0001,0.25,0.35,0.0001,0.0001,0.08,0.0001,0.0001,0.0001,0.72,0.57,1.6,0.48,0.0001,0.18,0.0001,0.0001,0.0001,0.07,0.0001,1.86,0.42,1.02,0.38,0.0001,0.03,0.0001,0.64,2.33,0.85,3.8,1.36,0.0001,0.0001,1.68,1.2,1.55,1.59,0.76,0.0001,0.0001,0.0001,0.98,0.0001,0.0001,0.0001,0.66,0.08,0.0001,0.0001,0.0001,0.0001,0.0001,0.21,0.0001,0.0001,0.0001,0.0001,0.0001,0.55,0.0001,0.0001,0.0001
253,0.16,0.51,0.44,0.0001,0.0001,0.7,0.0001,0.0001,1.05,0.13,0.0001,0.0001,1.13,0.0001,0.43,0.0001,0.66,0.0001,0.0001,0.0001,0.0001,0.0001,1.53,0.0001,2.32,0.0001,0.11,0.55,0.69,0.0001,0.19,0.0001,0.07,0.0001,0.0001,0.0001,0.82,0.0001,0.0001,0.0001,0.0001,0.1,0.36,2.24,0.51,0.0001,0.0001,0.23,0.0001,0.21,0.0001,1.52,0.0001,0.0001,0.0001,0.39,0.52,1.16,0.79,0.24,1.91,0.0001,0.0001,0.0001,0.0001,0.0001,0.82,0.0001,1.01,0.0001,2.06,2.14,0.22,0.0001,1.13,0.6,2.3,0.0001,0.0001,0.0001,0.28,0.95,2.62,1.52,0.62,1.59,0.0001,0.0001,1.15,0.53,0.05,0.44,0.0001,0.0001,0.0001,0.44,0.0001,0.44,1.21,0.4,0.0001,0.0001,0.44,0.96,0.0001,0.0001,0.0001,0.0001,0.0001
254,0.07,0.0001,1.15,0.0001,0.0001,0.0001,0.0001,0.91,2.64,0.49,0.0001,0.17,0.45,0.0001,0.24,0.0001,0.0001,0.0001,3.27,0.0001,0.0001,0.0001,1.9,0.0001,1.56,0.9,0.0001,0.44,0.34,0.0001,0.29,0.56,0.66,0.14,0.0001,0.0001,0.57,0.0001,0.0001,0.0001,0.0001,0.0001,0.77,5.12,1.28,0.0001,0.0001,0.25,0.0001,0.0001,0.0001,1.08,0.0001,0.06,0.41,1.72,0.57,0.6,0.0001,0.0001,2.18,0.001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.02,0.0001,2.57,1.03,3.81,0.0001,0.0001,0.0001,0.0001,0.36,0.0001,0.0001,0.0001,0.0001,1.55,0.0001,0.0001,0.88,0.04,0.0001,0.98,1.31,0.69,0.0001,0.0001,0.08,0.0001,0.7,0.56,0.44,0.7,0.21,0.0001,0.54,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
255,0.16,0.51,0.44,0.0001,0.0001,0.0001,0.0001,0.63,1.05,0.13,0.0001,0.51,2.13,0.0001,0.0001,0.0001,0.0001,0.0001,1.78,0.0001,0.0001,0.0001,1.53,0.0001,0.0001,0.0001,1.11,0.0001,0.0001,0.78,0.19,0.44,2.07,0.0001,0.0001,0.001,0.0001,0.0001,0.0001,0.0001,0.31,0.1,0.36,4.24,1.51,0.0001,0.0001,0.0001,0.0001,0.21,0.19,1.52,0.0001,0.76,0.89,0.0001,0.0001,0.16,0.0001,0.0001,1.91,1.12,0.0001,0.06,0.0001,0.0001,0.0001,0.52,0.0001,0.0001,2.06,0.14,3.22,0.0001,0.0001,0.0001,0.0001,0.31,3.15,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.59,1.75,0.0001,0.15,1.53,0.05,0.44,0.0001,0.0001,0.2,1.44,0.0001,0.44,2.21,0.4,0.0001,0.04,0.44,0.0001,0.0001,0.0001,0.0001,0.0001,0.12
256,0.07,0.78,1.15,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.49,0.0001,1.17,0.45,0.0001,0.24,0.0001,0.39,0.0001,1.27,0.0001,0.0001,0.0001,0.9,0.0001,0.0001,0.0001,0.67,0.0001,0.0001,1.22,0.29,0.0001,1.66,0.0001,0.0001,1.02,0.57,0.08,0.0001,0.0001,0.91,1.76,0.0001,5.12,0.28,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.08,0.0001,0.0001,1.41,0.0001,0.0001,0.6,0.0001,0.0001,1.18,1.0,0.0001,0.0001,0.07,0.0001,0.86,0.42,1.02,0.0001,1.57,0.0001,1.81,0.0001,0.33,0.85,0.0001,0.36,0.59,0.0001,0.0001,0.0001,0.0001,0.59,0.0001,0.0001,1.04,0.0001,0.0001,1.31,0.69,0.82,0.0001,0.08,0.0001,0.7,0.0001,0.0001,2.7,0.21,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
257,0.16,1.51,1.44,0.0001,0.0001,0.0001,0.0001,0.0001,0.05,0.13,0.0001,0.51,0.0001,0.0001,0.0001,0.46,1.66,0.0001,2.78,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.11,1.55,0.0001,0.78,0.0001,0.0001,3.07,0.0001,0.0001,0.001,1.82,0.68,0.0001,0.71,0.31,1.1,0.0001,1.24,0.0001,0.0001,1.31,0.0001,0.0001,0.21,0.19,0.0001,0.0001,0.0001,0.89,0.0001,0.0001,0.16,0.0001,0.0001,0.91,0.12,0.0001,0.06,0.0001,0.0001,0.82,0.0001,0.0001,0.79,1.06,0.0001,1.22,0.63,3.13,0.6,0.0001,1.31,0.0001,0.0001,0.28,0.0001,0.62,1.52,0.0001,0.0001,0.75,0.0001,0.15,0.0001,0.05,0.0001,0.0001,0.99,0.2,0.44,0.67,0.44,2.21,0.4,0.06,0.04,0.44,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
258,0.07,0.78,0.15,0.0001,0.0001,0.63,0.0001,0.0001,1.64,0.0001,0.0001,0.0001,0.0001,0.0001,0.24,0.0001,1.39,0.55,3.27,0.0001,0.0001,0.86,0.0001,0.0001,0.0001,0.9,0.67,1.44,0.34,0.22,0.0001,0.0001,1.66,0.14,0.0001,0.02,0.57,1.08,0.0001,0.64,1.91,0.76,0.0001,0.12,0.0001,0.47,1.21,0.0001,0.0001,0.0001,0.0001,0.0001,0.41,0.06,0.41,0.0001,0.0001,0.0001,0.0001,0.91,0.0001,0.0001,0.0001,0.0001,0.07,0.0001,0.86,0.0001,0.02,0.38,2.57,0.0001,0.81,0.0001,1.33,0.0001,0.8,1.36,0.0001,0.0001,0.0001,0.0001,0.55,1.59,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.66,0.08,0.79,0.7,0.0001,0.44,1.7,0.21,0.6,0.0001,0.97,0.0001,0.0001,0.55,0.0001,0.49,0.0001
259,0.16,0.51,0.44,0.24,0.0001,0.7,0.0001,0.0001,2.05,0.13,0.92,0.0001,0.0001,0.0001,0.43,0.46,1.66,0.75,0.78,0.0001,0.0001,1.92,0.0001,0.0001,0.0001,0.98,1.11,0.55,0.0001,0.0001,0.0001,0.0001,1.07,0.45,0.0001,0.001,0.0001,1.68,0.0001,0.0001,0.31,1.1,0.0001,0.0001,0.0001,0.63,0.31,0.23,0.0001,0.21,2.19,0.52,0.0001,0.76,0.0001,0.0001,0.52,0.0001,0.79,1.24,0.0001,0.0001,0.0001,0.0001,0.73,0.0001,0.82,0.0001,0.0001,0.0001,2.06,1.14,1.22,0.0001,1.13,0.0001,1.3,1.31,0.0001,0.0001,0.28,0.0001,1.62,0.0001,0.62,0.0001,0.0001,0.83,0.15,0.0001,0.05,0.0001,1.87,0.0001,0.2,0.44,0.0001,0.44,2.21,0.0001,0.06,0.04,0.44,0.0001,0.0001,0.47,0.89,0.71,0.12
260,0.0001,0.78,1.15,0.0001,0.0001,0.63,0.77,0.0001,2.64,0.49,0.66,0.0001,0.0001,0.0001,0.24,1.01,0.0001,1.55,0.0001,0.0001,0.0001,2.86,0.0001,0.0001,0.0001,0.9,0.67,0.44,0.0001,0.0001,0.0001,0.0001,1.66,0.14,0.0001,0.0001,0.0001,1.08,0.47,0.0001,0.0001,0.76,0.0001,0.12,0.0001,0.0001,0.0001,1.25,0.35,0.0001,1.86,1.08,0.0001,1.06,0.41,0.0001,0.0001,0.0001,0.48,0.0001,0.0001,0.001,0.0001,0.0001,0.07,0.29,0.86,0.0001,0.02,0.0001,0.57,1.03,0.81,0.0001,0.33,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.2,1.55,0.59,0.0001,0.0001,0.0001,1.31,1.98,0.0001,1.69,0.0001,1.66,0.08,0.0001,0.0001,0.0001,0.44,1.7,0.21,0.6,0.54,0.97,0.0001,0.13,0.55,0.0001,1.49,0.0001
261,0.16,0.51,0.44,0.0001,0.0001,0.7,0.81,0.0001,1.05,0.0001,0.0001,0.0001,0.0001,0.0001,1.43,0.46,0.0001,0.75,0.0001,0.0001,0.81,0.92,0.0001,0.92,0.0001,0.0001,0.11,0.55,0.0001,0.0001,0.0001,0.0001,1.07,0.45,0.61,0.001,0.0001,0.0001,0.0001,0.0001,1.31,0.1,0.0001,0.0001,0.0001,0.0001,0.0001,0.23,0.53,0.0001,0.19,0.0001,0.0001,0.0001,0.0001,0.39,0.0001,0.0001,0.79,0.24,0.0001,0.12,0.0001,0.0001,0.73,0.0001,0.82,0.0001,0.0001,0.0001,0.06,2.14,0.22,0.63,0.13,0.0001,0.3,0.0001,1.15,0.64,0.0001,0.0001,0.62,0.52,0.0001,0.0001,0.0001,0.0001,1.15,0.0001,1.05,0.0001,0.0001,1.99,0.0001,0.0001,0.0001,0.44,0.21,0.0001,0.06,0.04,0.44,0.0001,0.0001,0.0001,0.0001,0.71,0.0001
262,0.0001,0.78,1.15,0.0001,0.18,0.0001,0.77,0.0001,0.0001,0.0001,0.0001,0.0001,0.45,0.0001,1.24,1.01,1.39,0.0001,0.0001,0.14,0.18,0.0001,0.9,0.88,0.0001,0.0001,0.67,0.44,0.0001,0.22,0.0001,0.0001,0.66,0.14,1.76,0.02,0.0001,0.0001,0.0001,0.0001,1.91,0.0001,0.0001,0.0001,0.28,0.47,0.21,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.06,0.41,0.0001,0.0001,0.0001,0.48,0.91,0.18,0.001,0.0001,0.0001,0.07,0.29,0.0001,0.0001,0.02,0.38,0.57,4.03,0.0001,0.0001,0.0001,0.0001,0.8,0.0001,0.0001,2.49,0.0001,0.0001,0.55,1.59,0.0001,0.0001,0.04,0.0001,1.98,0.0001,0.0001,0.0001,0.0001,1.08,0.0001,0.0001,0.56,0.44,0.0001,0.0001,0.0001,0.54,0.97,0.0001,0.0001,0.55,0.0001,0.49,0.0001
263,0.16,1.51,0.44,0.0001,1.51,0.0001,0.0001,0.0001,0.05,0.0001,0.0001,0.0001,1.13,0.0001,2.43,0.46,0.0001,0.75,0.0001,0.18,0.81,0.0001,1.53,0.0001,0.0001,0.0001,0.11,0.0001,0.0001,0.0001,0.19,0.0001,0.0001,0.45,2.61,0.001,0.82,0.0001,0.0001,0.0001,1.31,0.0001,0.0001,0.0001,0.0001,0.0001,1.31,0.23,0.53,0.21,0.19,0.52,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.24,1.91,0.12,0.0001,0.0001,0.73,0.0001,0.0001,0.0001,0.0001,0.79,1.06,3.14,0.0001,0.0001,0.13,0.0001,0.3,0.0001,0.0001,2.64,0.0001,0.0001,0.62,1.52,0.0001,0.0001,0.0001,0.0001,3.15,0.53,0.0001,0.44,0.0001,0.99,0.2,0.44,0.0001,0.0001,0.21,0.0001,0.06,0.04,0.44,0.0001,0.0001,0.47,0.0001,0.0001,0.12
264,0.07,0.78,0.15,0.0001,1.18,0.0001,0.0001,0.0001,1.64,0.0001,0.0001,0.0001,0.45,0.0001,1.24,1.01,0.0001,0.55,0.0001,2.14,0.18,0.0001,0.9,0.0001,0.0001,0.0001,0.67,0.0001,0.0001,0.22,0.0001,0.56,0.0001,0.14,1.76,1.02,1.57,0.0001,0.0001,0.64,0.91,0.0001,0.77,0.0001,0.28,0.0001,1.21,0.25,0.35,0.0001,0.86,0.08,0.41,1.06,0.0001,0.0001,0.0001,0.0001,0.0001,0.91,1.18,2.0,0.71,0.0001,1.07,0.0001,0.0001,0.0001,0.0001,1.38,0.57,4.03,0.0001,0.0001,0.33,0.85,0.0001,0.0001,0.0001,2.49,0.0001,0.2,0.55,2.59,0.0001,0.0001,0.0001,0.0001,1.98,0.31,0.0001,0.0001,0.66,0.0001,0.0001,0.0001,0.56,0.44,0.0001,0.21,0.0001,0.0001,0.0001,0.0001,0.13,0.55,0.0001,0.0001,0.0001
265,0.16,0.0001,0.44,0.0001,0.51,0.0001,0.0001,0.0001,1.05,0.0001,0.0001,0.51,0.13,0.0001,0.43,1.46,0.0001,0.0001,0.78,1.18,0.81,0.0001,1.53,0.0001,0.0001,0.0001,0.11,0.0001,0.0001,0.0001,0.19,1.44,0.07,0.0001,0.61,1.0,0.82,0.0001,0.0001,0.71,0.31,0.1,0.0001,0.0001,0.0001,0.0001,0.31,0.23,0.53,0.0001,1.19,0.0001,0.69,1.76,0.89,0.39,0.0001,0.0001,0.0001,0.0001,0.0001,3.12,1.27,0.0001,1.73,0.39,0.0001,0.0001,0.0001,0.79,1.06,2.14,0.0001,0.0001,1.13,0.6,0.0001,0.0001,0.0001,0.64,0.28,0.0001,0.62,1.52,0.0001,0.0001,0.0001,0.83,0.15,0.0001,0.0001,0.0001,0.87,0.0001,0.2,0.44,0.0001,0.0001,0.21,0.4,0.06,0.04,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.12
266,0.07,0.0001,0.0001,0.0001,1.18,0.0001,0.0001,0.91,0.0001,0.0001,0.0001,1.17,0.0001,0.0001,0.0001,1.01,0.0001,0.55,3.27,3.14,0.18,0.0001,0.9,0.0001,0.0001,0.0001,0.67,0.44,0.34,0.0001,2.29,1.56,0.0001,0.14,0.0001,0.02,0.57,0.0001,0.47,0.64,0.0001,0.0001,0.77,0.0001,0.28,0.47,0.0001,0.25,0.0001,0.0001,0.86,0.08,0.0001,1.06,0.41,0.0001,0.57,0.6,0.0001,0.0001,0.18,2.0,1.71,0.0001,1.07,0.0001,0.0001,0.0001,0.02,0.0001,0.57,0.03,0.0001,0.64,2.33,0.85,0.0001,0.0001,0.0001,0.0001,0.0001,1.2,0.55,0.59,0.0001,0.0001,0.04,0.31,0.0001,0.0001,0.0001,0.0001,1.66,0.0001,0.79,0.7,0.0001,0.0001,1.7,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
267,0.16,0.0001,0.0001,0.0001,1.51,0.0001,0.0001,0.0001,0.0001,0.13,0.0001,1.51,0.0001,0.0001,0.0001,2.46,1.66,0.75,0.78,3.18,0.81,0.0001,0.53,0.0001,0.32,0.0001,0.11,0.55,0.69,0.0001,3.19,2.44,0.07,0.0001,0.0001,0.001,0.82,0.0001,0.0001,0.0001,0.31,0.1,2.36,0.0001,1.51,0.63,0.0001,0.23,0.0001,0.21,0.19,0.52,0.69,1.76,0.0001,0.0001,2.52,0.0001,0.0001,0.24,0.0001,1.12,1.27,0.0001,0.0001,0.39,0.0001,0.0001,0.0001,0.0001,0.0001,0.14,0.0001,0.63,2.13,0.6,0.0001,0.0001,1.15,0.0001,0.28,0.95,0.0001,0.0001,0.62,0.0001,0.75,2.83,1.15,0.53,1.05,0.0001,0.0001,0.99,0.2,0.44,0.67,0.0001,2.21,0.0001,0.06,0.0001,0.44,0.0001,0.0001,0.0001,0.0001,0.0001,0.12
